02_style_modules.tsv	STYLE64	화풍/스타일	한국 민화(까치호랑이·책거리)	Korean Minhwa Folk Painting	조선 민화 평면 길상화	화풍 변수(한국)	한국 시사 풍자 고유 톤, 권위 희화화(우스꽝 호랑이)	Render as Korean minhwa folk painting: bold black ink outlines, flat bright mineral colors on blank background, naive lively forms, comical dignified-vs-goofy juxtaposition, auspicious symbolic motifs.	korean minhwa, folk painting, bold black ink outlines, flat bright mineral colors, blank background, naive lively, hojakdo	웹툰(STYLE16)·플랫 색면 + LIGHT15	포토리얼·하드 명암	평면 길상 민화	해학, 친근, 풍자 거리두기	정밀 디테일·원근 부재	Strong	minhwa, hojakdo, chaekgeori, korean folk art	리서치✅(260613)	아니오	한국 풍자 고유 가치 — 권위를 우스꽝 호랑이로(검증: 호랑이=골계·까치=위엄). 우키요에(STYLE20)와 구분: 한국 민화 양식
02_style_modules.tsv	STYLE65	화풍/스타일	진경산수(동양화)	True-view Landscape (Jingyeong)	조선 실경 수묵담채	화풍 변수(한국)	한국 산하 배경 풍자 무대, 전통 권위 톤	Render as Korean jingyeong true-view ink landscape: bold textured brushwork for craggy granite peaks, light watercolor wash, atmospheric mist, vast composition of real Korean mountains and rivers.	jingyeong true-view landscape, korean ink wash, bold textured brushwork, craggy peaks, light color wash, misty	안개 환경 + S01~S03 + M04(slow)	네온·하드 그래픽	실경 수묵담채	웅혼, 전통	인물은 작게·디테일 부차	Normal/Strong	jingyeong sansu, true-view landscape, korean ink	리서치✅(260613)	아니오	수묵(STYLE19)과 구분: 추상 여백X·실경 사실+담채O(검증). 한국 산하 배경 무대. IP: 특정 작가 작품 회피·기법만
02_style_modules.tsv	STYLE66	화풍/스타일	조선 풍속화(김홍도·신윤복 화풍)	Joseon Genre Painting (Pungsokhwa)	조선 풍속 인물 군상	화풍 변수(한국)	서민 일상·세태 풍자 정본, 해학적 군상	Render as Joseon-era pungsokhwa genre painting: light watercolor on Korean paper, casual confident ink linework, everyday people of all classes in lively candid scenes, subtle humor, unfussy color.	joseon genre painting, pungsokhwa, light watercolor on hanji, casual ink linework, candid everyday figures, subtle humor	S04~S06 + 자연광	네온·고채도	담채 풍속 군상	해학, 세태 관찰	얼굴 개별 식별 약함	Normal	pungsokhwa, kim hong-do style, joseon genre	리서치✅(260613)	아니오	세태 풍자 정본(검증: 전 계층 일상·은근한 해학). IP: 작가 고유 작품 회피·풍속화 기법만. 민화(STYLE64)와 구분: 길상상징X·일상 군상O
02_style_modules.tsv	STYLE67	화풍/스타일	고구려 고분벽화	Goguryeo Tomb Mural	고대 벽화 옆모습 위계	화풍 변수(한국)	고대·서사적 권위 풍자, 신분 위계 시각화	Render as a Goguryeo tomb mural: bold flowing contour lines, vivid mineral colors (black, red, ochre, blue-green) on aged plaster, figures in dynamic profile, hierarchical scale by rank, four-deity motifs.	goguryeo tomb mural, ancient korean wall painting, bold flowing outlines, vivid mineral pigment, profile figures, hierarchical scale, aged plaster	S03~S06 + LIGHT03	포토리얼·네온	고대 벽화 위계	장엄, 고대 권위	얼굴 양식화로 식별 저하	Strong	goguryeo mural, ancient tomb painting, korean fresco	리서치✅(260613)	아니오	특징=옆모습+신분에 따른 크기 위계(검증). 권력 위계 풍자에 고유 가치. 이집트 벽화(STYLE69)와 친족이나 한국 고대 양식
02_style_modules.tsv	STYLE68	화풍/스타일	불화·탱화	Korean Buddhist Painting (Taenghwa)	금니 채색 불화 도상	화풍 변수(한국)	'성역화·우상화' 풍자, 장엄 후광 패러디	Render as Korean Buddhist taenghwa: richly detailed iconographic figures with gold-pigment halos and robe outlines, deep mineral reds and blues, radiant otherworldly aura, symmetrical sacred composition.	korean buddhist painting, taenghwa, gold pigment halo, mineral red and blue, radiant sacred aura, symmetrical iconography	백라이트 글로우(LIGHT16) + 대칭	거친 그런지·캐주얼	금니 후광 도상	신성화(풍자), 장엄	인물 도식화로 닮음 약화	Strong	taenghwa, korean buddhist scroll, gold halo painting	리서치✅(260613)	아니오	스테인드글라스(STYLE41)·이콘(STYLE70)과 구분: 한국 불화 도상. 인물 성역화 풍자 — 금니 후광(검증). AI 표기(§8) 권장
02_style_modules.tsv	STYLE69	화풍/스타일	이집트 벽화	Ancient Egyptian Wall Painting	복합 옆모습·레지스터	화풍 변수	'영원화·기념비화' 풍자, 위계 도식	Render as ancient Egyptian wall painting: composite profile figures (head and legs in profile, eye and torso frontal), flat color fields, crisp contour lines, horizontal registers, hierarchical scale.	egyptian wall painting, composite profile figures, flat color fields, crisp contours, horizontal registers, hierarchical scale	플랫 색면 + S05~S07 + LIGHT15	포토리얼·소프트 그라데이션	복합 옆모습 레지스터	영속, 권위 도식	자세 경직·식별 양식화	Strong	egyptian art, composite view, hieroglyphic register	리서치✅(260613)	아니오	특징=신체 부위별 최적 각도 조합+레지스터+크기 위계(검증). 권력 영원화 풍자. 고구려(STYLE67)와 친족
02_style_modules.tsv	STYLE70	화풍/스타일	비잔틴 이콘	Byzantine Icon	금박 평면 정면 이콘	화풍 변수	'성상화·숭배 대상화' 풍자, 권위 신격화 패러디	Render as a Byzantine icon: flat gold-leaf background, frontal elongated solemn figure, gilded halo, egg-tempera layered modeling from dark to light, stylized drapery folds, no naturalistic depth.	byzantine icon, flat gold leaf background, frontal elongated solemn figure, gilded halo, egg tempera modeling, stylized drapery	금박 배경 + 대칭 + LIGHT16	자연주의 원근	금박 정면 성상	숭배(풍자), 엄숙	표정·입체 양식화	Strong	byzantine icon, gold leaf, orthodox iconography	리서치✅(260613)	아니오	모자이크(STYLE42)와 구분: 타일X·계란템페라 평면 도색O(검증). 인물 신격화 풍자. 탱화(STYLE68)·이콘은 도상 계통 다름
02_style_modules.tsv	STYLE71	화풍/스타일	중세 채식 필사본	Medieval Illuminated Manuscript	금박 장식 필사본 도해	화풍 변수	'성전·기록물화' 풍자, 권위 고문서 패러디	Render as a medieval illuminated manuscript page: gold-leaf raised initials and borders, flat jewel-toned mineral colors on vellum, decorated foliate margins, naive figures, gothic script blocks.	illuminated manuscript, gold leaf initials and borders, flat jewel mineral colors, vellum texture, foliate margins, gothic script	라벨 따옴표 + S05~S07	포토리얼·네온	금박 장식 필사 도해	권위 고문서(풍자), 격식	글자·라틴 정확도 한계	Normal/Strong	illuminated manuscript, medieval gilt, vellum illustration	리서치✅(260613)	아니오	특징=금박 이니셜/테두리+양피지(검증). 정지 포맷(글자) — 영상은 KV-23 시작프레임 경유. 라틴/장식글자 후반 자막 권장
02_style_modules.tsv	STYLE72	화풍/스타일	페르시아·인도 세밀화	Persian / Indian Miniature	보석빛 평면 세밀화	화풍 변수	이국·서사 양식 풍자, 위계 인물 군상	Render as a Persian miniature: flat jewel-like saturated colors (lapis blue, gold), figures in profile casting no shadows, fine delicate linework, stacked non-perspective space, intricate ornamental detail.	persian miniature, indian miniature, flat jewel colors, lapis and gold, profile figures no shadows, fine linework, stacked perspective	대칭/위계 구도 + S04~S06	하드 명암·원근	보석빛 평면 세밀	이국, 서사 양식	그림자 부재·원근 평면	Normal/Strong	persian miniature, mughal miniature, jewel color	리서치✅(260613)	아니오	특징=무그림자+적층 비원근+세필(검증). 이집트(STYLE69)와 구분: 옆모습 위계 공유하나 보석빛 세밀·장식 과밀
02_style_modules.tsv	STYLE73	화풍/스타일	단청 패턴	Dancheong Pattern	한국 단청 오방색 장식	화풍 변수(한국)	한국 전통 장식 톤, 의례·권위 색채 풍자	Render with Korean dancheong decoration: five cardinal colors (red, blue, yellow, black, white) in symmetric ornamental patterns, alternating warm-cool color contrast, crisp outlines, flat lacquered look.	dancheong, korean temple decoration, five cardinal colors red blue yellow black white, symmetric ornamental pattern, warm-cool alternation, flat lacquered	대칭 구도 + LIGHT15	뮤트·자연주의	오방색 장식 패턴	전통 의례, 화려	인물보다 장식 위주	Normal	dancheong, korean temple colors, obangsaek	리서치✅(260613)	아니오	특징=오방색+한난 교차 대비(검증). 배경/프레임 장식·의례 권위 풍자에. 인물 화풍보다 장식 레이어
02_style_modules.tsv	STYLE74	화풍/스타일	아르누보 일러스트	Art Nouveau Illustration	유려 곡선·장식 평면	화풍 변수	우아·세기말 양식 풍자, 포스터 패러디	Render as an Art Nouveau illustration: long sinuous whiplash curves, flat decorative color fields, ornate botanical framing, elegant outlined figures, symmetrical poster composition.	art nouveau, sinuous whiplash curves, flat decorative color, ornate botanical frame, elegant outlined figures, poster composition	대칭 포스터 + S04	거친 그런지·노이즈	유려 곡선 장식	우아, 세기말	곡선 과밀 시 산만	Normal	art nouveau, mucha-style poster, whiplash line	리서치✅(260613)	아니오	특징=휘플래시 S곡선+식물 장식 평면(검증). IP: 특정 작가 고유 인물 회피·아르누보 기법만. 아르데코(STYLE37)와 구분: 기하X·유기 곡선O
02_style_modules.tsv	STYLE75	화풍/스타일	스크래치보드	Scratchboard / Scraperboard	흑면 긁어낸 백선 판각	화풍 변수	정밀 흑백 초상 풍자, 신문 삽화 변종	Render as scratchboard art: fine white lines and stippling scratched out of a solid black ink surface, dense engraved texture, crisp high-contrast white-on-black detail.	scratchboard, scraperboard, white scratched lines on solid black, fine engraved stippling, high contrast white on black	신문 인쇄톤 + S06~S08	소프트 그라데이션	긁어낸 백선 판각	정밀, 신랄	선 과밀 시 뭉개짐	Strong	scratchboard, scraperboard, engraving illustration	리서치✅(260613)	아니오	크로스해치(STYLE31)와 구분: 흑지에 백선 긁기O(검증·반전 관계). 목탄(STYLE30)과도 구분: 건식 긁기. 정밀 보도 초상
02_style_modules.tsv	STYLE76	화풍/스타일	실루엣 그림자극	Silhouette / Shadow-puppet	배면광 흑색 오림 실루엣	화풍 변수	우화·전래 그림자극 풍자, 익명화 연출	Render as silhouette shadow-puppet art: solid black cut-out figures against a luminous backlit background, expressive outlines and gestures only, no facial features, theatrical articulated poses.	silhouette shadow puppet, solid black cut-out figures, luminous backlit background, expressive outline only, no facial detail, theatrical pose	백라이트(LIGHT13·16) + 측면 구도	디테일 클로즈업	배면광 흑색 실루엣	우화, 익명성	얼굴 식별 불가(의도적)	Strong	silhouette animation, shadow puppet, backlit cutout	리서치✅(260613)	아니오	특징=배면광+흑색 오림 윤곽 연기(검증). 인물 익명화·그림자극 우화 풍자. 종이오림(STYLE51)과 구분: 색면X·역광 실루엣O
02_style_modules.tsv	STYLE77	화풍/스타일	포토몽타주 콜라주	Photomontage Collage	사진 오림 재조합	화풍 변수	부조리·권력 비판 풍자(다다 결), 미디어 절단	Render as a Dada-style photomontage: cut-and-pasted photographic fragments at clashing scales and angles, visible torn seams, mixed grayscale and color clippings, collaged text scraps, disjunctive juxtaposition.	photomontage collage, cut and pasted photographic fragments, clashing scales, visible torn seams, mixed clippings, disjunctive juxtaposition	플랫 + 따옴표 텍스트 조각	소프트 사실 통합	사진 절단 재조합	부조리, 비판	정밀 통합감 부재(의도적)	Strong	photomontage, dada collage, hannah hoch style	리서치✅(260613)	아니오	특징=가시적 이음매+크기 충돌 사진 절단(검증). 종이오림(STYLE51)과 구분: 사진 클리핑O. 정지 포맷 — 영상은 KV-23 경유. IP: 작가 작품 회피·기법만
02_style_modules.tsv	STYLE78	화풍/스타일	샌드 애니메이션	Sand Animation	배면광 모래 명암화	화풍 변수	유동적 변형·서사 전환 풍자, 시적 톤	Render as backlit sand animation art: image drawn in dark sand on a luminous glass surface, high-contrast silhouettes and soft gradients, granular texture, fluid forms mid-metamorphosis.	sand animation, dark sand on luminous backlit glass, high-contrast silhouette, granular texture, soft gradient, fluid metamorphosis	백라이트 + S04~S06 + M04(slow)	하드 컬러·디테일	배면광 모래 명암	시적, 유동	정밀 디테일 불가	Strong	sand animation, sand art, backlit grain	리서치✅(260613)	아니오	특징=배면광+모래 입자 명암+변형(검증). 실루엣(STYLE76)과 구분: 입자 그라데이션O. 영상=모핑 본체(09 KV-37 참조)
02_style_modules.tsv	STYLE79	화풍/스타일	은데벨레 기하 벽화	Ndebele Geometric Mural	검은윤곽 기하 색면 벽화	화풍 변수	강렬 기하·아프리카 양식 풍자, 표층 화려	Render in Ndebele wall-painting style: bold geometric shapes (chevrons, steps, blocks) outlined in crisp black, flat bright primaries (red, yellow, blue, green, pink) on white ground, symmetrical and architectural.	ndebele mural, geometric chevrons and steps, crisp black outlines, flat bright primaries, white ground, symmetrical	STYLE42(모자이크)+STYLE43(벡터)+LIGHT15(평면광)	소프트 그라데이션·원근	검은윤곽 기하 색면	활력, 질서, 강렬	곡선·디테일 부재(양식 특성)	Strong	ndebele art, geometric wall painting, south african	리서치✅(260613)	아니오	검증=흑윤곽+백배경+원색5(WebSearch). 옵아트(STYLE63)와 구분: 건축적·민속 색면
02_style_modules.tsv	STYLE80	화풍/스타일	멕시코 무랄리즘	Mexican Muralism	민중 서사 대벽화 양식	화풍 변수	민중·권력 서사 풍자, 역사 알레고리	Render as a Mexican muralism fresco: monumental robust figures, sweeping social-narrative composition, earthy fresco palette, muscular forms, allegorical historical scene.	mexican muralism, monumental figures, social narrative fresco, earthy palette, muscular forms, allegorical	STYLE18(유화)+STYLE36(선동)+H03(로우앵글)+ENV(공공벽)	파스텔·미니멀	민중 서사 대벽화	웅장, 저항, 연대	특정 화가 작품 복제 위험	Strong	mexican mural, fresco, social realism mural	리서치✅(260613)	아니오	IP=특정 무랄(리베라 등) 직접 복제 금지 — 양식만. 민중사 풍자에 강력
02_style_modules.tsv	STYLE81	화풍/스타일	우이촐 실·구슬 아트	Huichol Yarn & Bead Art	밀집 점·선 신성 도상	화풍 변수	신성·환각 도상 풍자, 과밀 패턴	Render in Huichol style: surface densely packed with rows of tiny beads or pressed colored yarn, vivid saturated colors, symbolic motifs (sun, deer, peyote), no empty space, mosaic-like texture.	huichol art, packed beadwork rows, pressed yarn painting, vivid saturated, symbolic sun deer peyote, mosaic texture	STYLE42(모자이크)+STYLE56(점묘)+LIGHT15	포토리얼·여백	밀집 구슬·실 질감	신성, 환각, 과밀	얼굴 식별 저하(과밀)	Strong	huichol, wixarika, yarn painting, beadwork	리서치✅(260613)	아니오	검증=구슬/실 밀집+신성 도상(WebSearch). 신성 문화 — 존중 톤. 탈라베라(STYLE82)와 구분
02_style_modules.tsv	STYLE82	화풍/스타일	탈라베라 도자 패턴	Talavera Pottery Pattern	백유 위 코발트 도자화	화풍 변수	장식·식민 혼종 양식 풍자, 도자 질감	Render as Mexican Talavera ceramic painting: milky-white glaze ground, cobalt-blue dominant with yellow/green/orange accents, floral and geometric motifs, hand-painted ceramic gloss.	talavera ceramic, milky white glaze, cobalt blue dominant, floral geometric motifs, hand-painted pottery gloss	STYLE41(스테인드)+STYLE73(단청 패턴 대비)+LIGHT(소프트)	무광 거친 질감	백유 코발트 도자	장식, 전통, 화사	평면 한정(도자 표면)	Normal	talavera, mexican pottery, cobalt majolica	리서치✅(260613)	아니오	검증=백유+코발트 도미넌트(WebSearch). 식민 혼종 양식. STYLE73(단청)과 패턴 대비 가능
02_style_modules.tsv	STYLE83	화풍/스타일	발리·타이 사원화	Balinese / Thai Temple Painting	황금선·과밀 서사 사원화	화풍 변수	신화·동남아 양식 풍자, 화려 위계	Render as Balinese/Thai temple mural: dense narrative composition, fine gold outlines, ornate flame-like motifs, flat jewel colors, stylized deities and demons, no empty space.	balinese thai temple painting, dense narrative mural, fine gold outlines, ornate flame motifs, flat jewel colors, stylized deity	STYLE72(세밀화)+STYLE68(탱화)+LIGHT15	하드 명암·여백	황금선 과밀 사원화	신성, 화려, 서사	IP·종교 민감 — 존중	Strong	balinese painting, thai mural, temple art, gold outline	리서치⚪(260613) — 미실측	아니오	종교 도상 — 존중·맥락. 탱화(STYLE68)·세밀화(STYLE72)와 친족, 동남아 양식 명시
02_style_modules.tsv	STYLE84	화풍/스타일	마오리 코루 곡선	Maori Koru / Ta Moko Style	나선 코루 곡선 문양	화풍 변수	부족 정체성·오세아니아 양식 풍자	Render with Maori-inspired surface design: flowing koru spirals, interlocking curvilinear lines, bold black on natural ground, carved-relief feel, symmetrical genealogical patterning.	maori koru spiral, interlocking curvilinear lines, bold black, carved relief feel, symmetrical pattern, ta moko inspired	STYLE76(실루엣)+STYLE33(목판)+LIGHT15	기하 직선·파스텔	나선 코루 곡선	정체성, 흐름, 위엄	문화 전유 주의 — 양식만	Normal/Strong	maori art, koru, ta moko, polynesian design	리서치✅(260613)	아니오	검증=코루 나선+곡선(WebSearch). 신성 문화 — 직접 모코 복제·전유 금지, 영감 양식만. 점묘(STYLE85)와 대비
02_style_modules.tsv	STYLE85	화풍/스타일	호주 원주민 점묘	Aboriginal Dot Painting	밀집 점 텍스처 지도화	화풍 변수	대지·신화 양식 풍자, 율동 점 텍스처	Render as Australian Aboriginal dot painting: composition built from densely repeated coloured dots, earth-ochre palette with bursts of color, aerial map-like symbols, rhythmic shimmering texture.	aboriginal dot painting, densely repeated coloured dots, earth ochre palette, aerial map symbols, shimmering rhythmic texture	STYLE56(점묘)+STYLE42(모자이크)+LIGHT15	선명 윤곽선·인물	밀집 점 지도 텍스처	대지, 율동, 신성	신성 도상 전유 금지	Strong	aboriginal dot art, western desert, dreaming, ochre dots	리서치✅(260613)	아니오	검증=점 텍스처+지도 도상(WebSearch). 신성 스토리 인코딩 — 직접 복제·전유 금지, 양식만. 마오리(STYLE84)와 대비
02_style_modules.tsv	STYLE86	화풍/스타일	이슬람 기하·아라베스크	Islamic Geometric / Arabesque	무한 반복 기하·당초	화풍 변수	무한·질서·추상 양식 풍자, 장식 위엄	Render in Islamic geometric art style: intricate interlocking star-and-polygon tessellation, flowing arabesque vine patterns, no figurative imagery, jewel tones with gold, perfect mathematical symmetry.	islamic geometric pattern, interlocking star polygon tessellation, arabesque vine, jewel tones gold, mathematical symmetry, non-figurative	STYLE41(스테인드)+STYLE42(모자이크)+STYLE73(단청)+LIGHT15	구상 인물·비대칭	무한 반복 기하 당초	질서, 무한, 위엄	비구상 전통 — 인물 표현 신중	Normal	islamic geometry, arabesque, girih, tessellation	리서치⚪(260613) — 미실측	아니오	전통상 비구상 — 인물 결합 시 존중·맥락. 종교 도상 직접복제 금지. 패턴 배경에 강력
02_style_modules.tsv	STYLE87	화풍/스타일	켈트 매듭	Celtic Knotwork	끊김없는 인터레이스 매듭	화풍 변수	고대·서사 양식 풍자, 장식 테두리	Render with Celtic knotwork: endless interlaced bands weaving over and under, spirals and zoomorphic interlace, illuminated-manuscript color, ornate symmetrical border framing.	celtic knotwork, endless interlaced bands, over-under weave, spirals zoomorphic interlace, illuminated color, ornate border	STYLE71(채식 필사본)+STYLE33(목판)+LIGHT15	모던 미니멀	끊김없는 인터레이스	고대, 신비, 장식	디테일 과밀	Normal	celtic knot, interlace, insular art, knotwork	리서치⚪(260613) — 미실측	아니오	채식 필사본(STYLE71)과 친족 — 인설러 아트. 테두리·프레임 장식에 유효
02_style_modules.tsv	STYLE88	화풍/스타일	아즈텍·마야 코덱스	Aztec / Maya Codex	윤곽선 평면 도상문자화	화풍 변수	고대 메소아메리카 양식·기록 풍자	Render as a Mesoamerican codex: bold black contour figures in profile, flat earth-and-turquoise colors, glyph-like stylization, registers and frames, amate-bark paper texture.	aztec maya codex, bold black contour profile figures, flat earth turquoise color, glyph stylization, registers, amate bark texture	STYLE69(이집트)+STYLE33(목판)+LIGHT15	소프트 그라데이션	윤곽 평면 도상	고대, 기록, 위계	특정 코덱스 복제 회피	Strong	aztec codex, maya codex, mesoamerican glyph, amate	리서치⚪(260613) — 미실측	아니오	이집트(STYLE69)와 옆모습 윤곽 공유하나 메소아메리카 글리프·암석색 구분. 기록·권력 풍자
02_style_modules.tsv	STYLE89	화풍/스타일	인도 마두바니	Indian Madhubani	여백없는 선묘 충전 민화	화풍 변수	인도 민속·서사 양식 풍자, 과밀 패턴	Render as Madhubani folk painting: double-line drawing filled with dense pattern, no empty space (every gap filled with flora/fauna/geometry), flat natural-dye colors, frontal stylized figures, decorative border.	madhubani painting, double-line drawing, dense pattern fill no empty space, flat natural dye color, frontal stylized figures, decorative border	STYLE64(민화)+STYLE56(점)+STYLE72+LIGHT15	포토리얼·여백	여백없는 선묘 충전	민속, 풍요, 서사	인물 식별 양식화	Normal/Strong	madhubani, mithila painting, indian folk art	리서치✅(260613)	아니오	검증=여백없는 충전+이중선+천연염료(WebSearch). 한국 민화(STYLE64)와 '평면 길상' 비교 가능
02_style_modules.tsv	STYLE90	화풍/스타일	인도 랑골리	Indian Rangoli / Kolam	바닥 대칭 가루 패턴	화풍 변수	의례·대칭 패턴 풍자, 바닥 그래픽	Render as a rangoli/kolam floor design: radially symmetrical geometric and floral pattern made of coloured powder, dotted-grid construction, vivid festive colors on floor, top-down view.	rangoli kolam, radial symmetrical floral geometric pattern, coloured powder, dotted grid, vivid festive color, top-down floor view	STYLE43(아이소)+H(탑다운)+STYLE89+LIGHT15	측면 인물·원근	바닥 대칭 가루 패턴	의례, 풍요, 질서	평면·탑다운 한정	Normal	rangoli, kolam, floor art, radial pattern	리서치⚪(260613) — 미실측	아니오	의례 패턴 — 탑다운 바닥 그래픽 특화. 마두바니(STYLE89)와 인도 민속군
02_style_modules.tsv	STYLE91	화풍/스타일	티베트 탕카	Tibetan Thangka	중앙 위계 만다라 신상화	화풍 변수	신성·위계 양식 풍자, 정밀 도상	Render as a Tibetan thangka: central hierarchical deity within concentric mandala, fine gold linework, mineral pigment colors (deep blue, vermilion, gold), flame and lotus halos, dense symbolic detail.	tibetan thangka, central hierarchical deity, concentric mandala, fine gold linework, mineral blue vermilion gold, flame lotus halo	STYLE68(탱화)+STYLE72(세밀)+STYLE86+LIGHT15	캐주얼 스냅·여백	중앙 위계 만다라	신성, 명상, 위계	종교 도상 — 존중 필수	Normal/Strong	thangka, tibetan buddhist painting, mandala	리서치✅(260613)	아니오	검증=중앙 위계+광물안료+만다라(WebSearch). 한국 탱화(STYLE68)와 불교화 친족, 티베트 양식 명시
02_style_modules.tsv	STYLE92	화풍/스타일	페르시아 타일	Persian Tile (Haft-rang)	광택 청색 도자 타일 패턴	화풍 변수	이슬람 건축 장식 양식 풍자	Render as a Persian glazed-tile panel: lustrous turquoise and cobalt ground, intricate floral arabesque and geometric tilework, gold and white highlights, ceramic gloss, symmetrical architectural framing.	persian tile, glazed turquoise cobalt, floral arabesque tilework, geometric, gold white highlights, ceramic gloss, symmetrical	STYLE86(아라베스크)+STYLE41+STYLE42+LIGHT15	무광·구상 인물	광택 청색 타일 패턴	장식, 위엄, 화사	평면·건축 한정	Normal	persian tile, haft rang, islamic ceramic, kashi	리서치⚪(260613) — 미실측	아니오	아라베스크(STYLE86)의 도자 타일 매체판. 건축 배경·패널 장식에 유효
02_style_modules.tsv	STYLE93	화풍/스타일	러시아 라복·팔레흐	Russian Lubok / Palekh	검정 락카 위 금세화	화풍 변수	민속·서사 양식 풍자, 동화적 위계	Render as Russian Palekh lacquer miniature: fine gold detailing on deep black lacquer ground, elongated stylized figures, jewel colors, folkloric narrative scene, ornate gold border.	palekh lacquer miniature, gold detail on black lacquer, elongated stylized figures, jewel colors, folkloric scene, gold border	STYLE71(채식)+STYLE72(세밀)+LIGHT13(실루엣 대비)	소프트 자연주의	검정 락카 금세화	민속, 신비, 서사	IP·특정 공방 양식	Normal	palekh, lubok, russian lacquer, folk miniature	리서치⚪(260613) — 미실측	아니오	라복=거친 민속판화 / 팔레흐=정교 락카세화 — 둘 다 러시아 민속 서사. 흑배경+금이 코드
02_style_modules.tsv	STYLE94	화풍/스타일	알레브리헤	Mexican Alebrije	환상 동물 채색 조각룩	화풍 변수	초현실·환상 생물 풍자, 다색 패턴	Render in alebrije style: fantastical hybrid-creature form, carved-wood look covered in densely painted vivid multicolor patterns (dots, lines, swirls), whimsical surreal anatomy, glossy finish.	alebrije, fantastical hybrid creature, carved wood look, densely painted vivid multicolor patterns, whimsical surreal anatomy, glossy	STYLE25(데포르메)+STYLE81(우이촐)+STYLE60(초현실)+LIGHT01	모노톤·미니멀	환상 동물 채색 조각	환상, 유머, 화려	해부 왜곡(의도)	Strong	alebrije, oaxacan wood carving, fantastical creature	리서치⚪(260613) — 미실측	아니오	초현실(STYLE60)+멕시코 민속. 풍자 캐릭터 의인화(권력=괴생물)에 유효
02_style_modules.tsv	STYLE95	화풍/스타일	WPA 지역주의 포스터	WPA / Regionalism Poster	납작 색면 노동 포스터	화풍 변수	뉴딜·노동·공공 양식 풍자	Render as a 1930s WPA poster: flat bold color blocks, simplified heroic figures, silkscreen-style limited palette, strong diagonal composition, clean geometric sans-serif slogan space.	wpa poster, flat bold color blocks, simplified heroic figure, silkscreen limited palette, strong diagonal, geometric sans serif slogan	STYLE34(스크린프린트)+STYLE36(선동)+STYLE38+LIGHT15	포토리얼·그라데이션	납작 색면 포스터	공공, 노동, 낙관	그라데이션 부재	Normal/Strong	wpa poster, federal art project, regionalism, travel poster	리서치⚪(260613) — 미실측	아니오	선동 포스터(STYLE36 구성주의)와 구분: WPA=낙관·공공·여행 톤. 슬로건 공간 남기기
02_style_modules.tsv	STYLE96	화풍/스타일	사회주의 리얼리즘	Socialist Realism	영웅적 노동자 유화 양식	화풍 변수	체제·우상화 풍자, 영웅 도식	Render in socialist realism style: heroic idealized workers in monumental low-angle poses, bright optimistic oil-painting realism, sunlit triumphant composition, flags and industry backdrop.	socialist realism, heroic idealized workers, monumental low angle, optimistic oil realism, sunlit triumphant, flags industry	STYLE18(유화)+STYLE36+H03(로우앵글)+LIGHT01	어둡고 음울·비관	영웅 노동자 유화	우상화, 낙관, 선전	실존 정권 상징 오인	Strong	socialist realism, heroic worker, soviet art	리서치⚪(260613) — 미실측	아니오	IP=실존 국가·정당 엠블럼 직접복제 금지 — 양식만. 권위 우상화 패러디. 구성주의(STYLE36)와 구분: 회화적·낙관 사실
02_style_modules.tsv	STYLE97	화풍/스타일	중국 선전화	Chinese Propaganda Poster	강렬 원색 군중 선전화	화풍 변수	대중동원·체제 풍자, 붉은 톤	Render as a mid-century Chinese propaganda poster: bright saturated red-dominant palette, smiling idealized crowds and workers, radiant lighting, bold poster realism, optimistic upward composition.	chinese propaganda poster, saturated red dominant, smiling idealized crowd workers, radiant lighting, bold poster realism, upward composition	STYLE96(사회주의)+STYLE36+LIGHT01+STYLE34	톤다운·우울	강렬 원색 군중	동원, 낙관, 선전	실존 상징·인물 오인	Strong	chinese propaganda poster, mass mobilization, red poster	리서치⚪(260613) — 미실측	아니오	IP=실존 정권·인물 직접복제 금지 — 양식만. 사회주의 리얼리즘(STYLE96)의 중국·포스터 변형, 붉은톤 강함
02_style_modules.tsv	STYLE98	화풍/스타일	슈퍼플랫·카와이 양식	Superflat / Kawaii Style	무음영 평면 귀여움 양식	화풍 변수	소비·표층·귀여움 풍자, 플랫 팝	Render in a superflat kawaii style (no specific artist): completely flat shadowless color fields, oversized cute mascots with big eyes, repeated motifs, glossy candy palette, no perspective depth, pop-cute commercial feel.	superflat kawaii style, flat shadowless color fields, oversized cute mascot big eyes, repeated motifs, glossy candy palette, no depth, pop	STYLE16(웹툰)+STYLE25(데포르메)+STYLE28(플랫)+LIGHT15	하드 명암·사실 질감	무음영 평면 귀여움	소비, 표층, 팝	IP·작가 양식 모방 주의	Normal/Strong	superflat, kawaii, flat pop, cute mascot	리서치⚪(260613) — 미실측	아니오	IP=특정 작가(무라카미 등)·캐릭터 복제 금지 — '플랫 무음영+귀여움' 일반 양식만. 소비·표층 풍자
